Date,Price,Close,High,Low,Open,Volume
2025-05-01,0.014285714365541935,0.01425053458660841,0.014243237674236298,0.014243237674236298,0
2025-05-02,0.014285714365541935,0.014291094616055489,0.014291094616055489,0.014291094616055489,0
2025-05-05,0.014260753989219666,0.014307042583823204,0.014285714365541935,0.014307042583823204,0
2025-05-06,0.014285714365541935,0.01429742481559515,0.014084506779909134,0.01429742481559515,0
2025-05-07,0.014084506779909134,0.014294742606580257,0.014285714365541935,0.014294742606580257,0
2025-05-08,0.014285714365541935,0.014419729821383953,0.014419729821383953,0.014419729821383953,0
2025-05-09,0.014419729821383953,0.014492753893136978,0.014423654414713383,0.014423654414713383,0
2025-05-12,0.014428846538066864,0.014446382410824299,0.014446382410824299,0.014446382410824299,0
2025-05-13,0.014285714365541935,0.014490283094346523,0.014451847411692142,0.014451847411692142,0
2025-05-14,0.014705882407724857,0.014440718106925488,0.014440718106925488,0.014440718106925488,0
2025-05-15,0.014705882407724857,0.014925372786819935,0.014446687884628773,0.014446687884628773,0
2025-05-16,0.014925372786819935,0.014492753893136978,0.014437314122915268,0.014437314122915268,0
2025-05-19,0.014412511140108109,0.014428352005779743,0.014428352005779743,0.014428352005779743,0
2025-05-20,0.014428352005779743,0.014925372786819935,0.014367708005011082,0.014367708005011082,0
2025-05-21,0.014925372786819935,0.014705882407724857,0.014485375955700874,0.014550232328474522,0
2025-05-22,0.014705882407724857,0.014497308060526848,0.014466346241533756,0.014466346241533756,0
2025-05-23,0.014705882407724857,0.014475568197667599,0.014475568197667599,0.014475568197667599,0
2025-05-26,0.014504337683320045,0.014540891163051128,0.014478886500000954,0.01451486349105835,0
2025-05-27,0.014478886500000954,0.014500253833830357,0.014481810852885246,0.014500253833830357,0
2025-05-28,0.014481810852885246,0.014691255055367947,0.014468406327068806,0.014468406327068806,0
2025-05-29,0.014691255055367947,0.014523557387292385,0.014523557387292385,0.014523557387292385,0
2025-05-30,0.014523557387292385,0.014538416638970375,0.014538416638970375,0.014538416638970375,0
